0,0,0,-0.329411765,-0.156862745,-0.6,-0.37254902,-0.725490196,-0.623529412,-0.639215686,-0.866666667,-0.364705882,-0.698039216,-0.607843137,-0.870588235,-0.556862745,-0.635294118,-0.42745098,-0.580392157,-0.239215686,-0.733333333,-0.533333333,-0.894117647,-0.447058824,-0.588235294,-0.274509804,-0.568627451,-0.101960784,-0.780392157,-0.4,-0.929411765,-0.333333333,-0.623529412,-0.160784314,-0.588235294,0.066666667,-0.819607843,-0.223529412,-1,-0.235294118,-0.788235294,-0.101960784,-0.694117647
0,0,0,-0.326771654,-0.153543307,-0.606299213,-0.37007874,-0.724409449,-0.625984252,-0.637795276,-0.877952756,-0.366141732,-0.692913386,-0.606299213,-0.87007874,-0.559055118,-0.637795276,-0.433070866,-0.582677165,-0.236220472,-0.728346457,-0.535433071,-0.897637795,-0.448818898,-0.590551181,-0.275590551,-0.570866142,-0.098425197,-0.779527559,-0.401574803,-0.933070866,-0.334645669,-0.625984252,-0.161417323,-0.590551181,0.070866142,-0.818897638,-0.216535433,-1,-0.228346457,-0.787401575,-0.098425197,-0.692913386
0,0,0,-0.328063241,-0.150197628,-0.608695652,-0.367588933,-0.731225296,-0.624505929,-0.636363636,-0.873517787,-0.367588933,-0.695652174,-0.612648221,-0.877470356,-0.565217391,-0.640316206,-0.438735178,-0.584980237,-0.241106719,-0.731225296,-0.537549407,-0.897233202,-0.450592885,-0.592885375,-0.272727273,-0.56916996,-0.098814229,-0.782608696,-0.399209486,-0.932806324,-0.335968379,-0.624505929,-0.162055336,-0.588932806,0.067193676,-0.822134387,-0.217391304,-1,-0.229249012,-0.790513834,-0.09486166,-0.695652174
0,0,0,-0.329365079,-0.150793651,-0.611111111,-0.369047619,-0.734126984,-0.626984127,-0.642857143,-0.873015873,-0.373015873,-0.694444444,-0.623015873,-0.873015873,-0.567460317,-0.638888889,-0.436507937,-0.583333333,-0.25,-0.734126984,-0.543650794,-0.892857143,-0.452380952,-0.591269841,-0.273809524,-0.571428571,-0.107142857,-0.781746032,-0.408730159,-0.928571429,-0.337301587,-0.623015873,-0.162698413,-0.591269841,0.05952381,-0.825396825,-0.222222222,-1,-0.234126984,-0.78968254,-0.099206349,-0.694444444
0,0,0,-0.325396825,-0.146825397,-0.603174603,-0.365079365,-0.73015873,-0.623015873,-0.634920635,-0.869047619,-0.361111111,-0.69047619,-0.607142857,-0.873015873,-0.55952381,-0.638888889,-0.432539683,-0.579365079,-0.234126984,-0.726190476,-0.535714286,-0.892857143,-0.448412698,-0.591269841,-0.26984127,-0.567460317,-0.099206349,-0.777777778,-0.400793651,-0.928571429,-0.333333333,-0.623015873,-0.154761905,-0.587301587,0.067460317,-0.821428571,-0.218253968,-1,-0.23015873,-0.785714286,-0.095238095,-0.69047619
0,0,0,-0.330677291,-0.143426295,-0.613545817,-0.366533865,-0.737051793,-0.621513944,-0.641434263,-0.87250996,-0.374501992,-0.689243028,-0.621513944,-0.87250996,-0.573705179,-0.637450199,-0.442231076,-0.581673307,-0.247011952,-0.729083665,-0.541832669,-0.896414343,-0.458167331,-0.589641434,-0.278884462,-0.569721116,-0.107569721,-0.780876494,-0.410358566,-0.932270916,-0.342629482,-0.621513944,-0.163346614,-0.585657371,0.059760956,-0.820717131,-0.227091633,-1,-0.239043825,-0.784860558,-0.099601594,-0.693227092
0,0,0,-0.332,-0.148,-0.612,-0.368,-0.732,-0.628,-0.644,-0.884,-0.376,-0.684,-0.624,-0.876,-0.576,-0.644,-0.44,-0.584,-0.252,-0.724,-0.548,-0.9,-0.46,-0.596,-0.276,-0.568,-0.116,-0.78,-0.416,-0.928,-0.344,-0.624,-0.16,-0.588,0.052,-0.828,-0.24,-1,-0.248,-0.788,-0.104,-0.7
0,0,0,-0.317647059,-0.164705882,-0.580392157,-0.384313725,-0.698039216,-0.635294118,-0.611764706,-0.88627451,-0.329411765,-0.678431373,-0.568627451,-0.866666667,-0.533333333,-0.647058824,-0.411764706,-0.592156863,-0.207843137,-0.71372549,-0.501960784,-0.894117647,-0.431372549,-0.596078431,-0.254901961,-0.568627451,-0.078431373,-0.764705882,-0.380392157,-0.929411765,-0.321568627,-0.62745098,-0.149019608,-0.584313725,0.082352941,-0.807843137,-0.203921569,-1,-0.223529412,-0.788235294,-0.094117647,-0.690196078
0,0,0,-0.315175097,-0.178988327,-0.571984436,-0.412451362,-0.680933852,-0.66536965,-0.587548638,-0.914396887,-0.322957198,-0.700389105,-0.544747082,-0.902723735,-0.517509728,-0.6692607,-0.40077821,-0.60311284,-0.194552529,-0.73151751,-0.470817121,-0.918287938,-0.412451362,-0.610894942,-0.245136187,-0.575875486,-0.058365759,-0.770428016,-0.346303502,-0.937743191,-0.299610895,-0.630350195,-0.13229572,-0.579766537,0.108949416,-0.80155642,-0.167315175,-1,-0.194552529,-0.793774319,-0.070038911,-0.692607004
0,0,0,-0.312741313,-0.200772201,-0.548262548,-0.436293436,-0.640926641,-0.691119691,-0.552123552,-0.934362934,-0.281853282,-0.718146718,-0.49034749,-0.926640927,-0.478764479,-0.694980695,-0.370656371,-0.625482625,-0.154440154,-0.737451737,-0.420849421,-0.938223938,-0.374517375,-0.629343629,-0.208494208,-0.586872587,-0.015444015,-0.768339768,-0.297297297,-0.94980695,-0.266409266,-0.640926641,-0.104247104,-0.590733591,0.146718147,-0.787644788,-0.11969112,-1,-0.154440154,-0.795366795,-0.030888031,-0.694980695
0,0,0,-0.287878788,-0.189393939,-0.515151515,-0.443181818,-0.598484848,-0.696969697,-0.522727273,-0.928030303,-0.257575758,-0.734848485,-0.465909091,-0.954545455,-0.454545455,-0.727272727,-0.333333333,-0.640151515,-0.132575758,-0.746212121,-0.382575758,-0.962121212,-0.34469697,-0.65530303,-0.185606061,-0.583333333,0.011363636,-0.768939394,-0.25,-0.962121212,-0.227272727,-0.659090909,-0.068181818,-0.575757576,0.181818182,-0.768939394,-0.053030303,-1,-0.102272727,-0.803030303,-0.003787879,-0.678030303
0,0,0,-0.27173913,-0.166666667,-0.481884058,-0.416666667,-0.576086957,-0.652173913,-0.547101449,-0.891304348,-0.253623188,-0.702898551,-0.416666667,-0.952898551,-0.420289855,-0.735507246,-0.329710145,-0.612318841,-0.134057971,-0.717391304,-0.347826087,-0.960144928,-0.322463768,-0.663043478,-0.188405797,-0.550724638,0.014492754,-0.735507246,-0.206521739,-0.963768116,-0.199275362,-0.663043478,-0.065217391,-0.536231884,0.192028986,-0.742753623,0.003623188,-1,-0.057971014,-0.826086957,0.007246377,-0.688405797
0,0,0,-0.273049645,-0.187943262,-0.482269504,-0.436170213,-0.560283688,-0.677304965,-0.492907801,-0.890070922,-0.25177305,-0.716312057,-0.418439716,-0.943262411,-0.418439716,-0.716312057,-0.319148936,-0.606382979,-0.138297872,-0.726950355,-0.343971631,-0.95035461,-0.322695035,-0.65248227,-0.184397163,-0.560283688,0.003546099,-0.74822695,-0.216312057,-0.953900709,-0.209219858,-0.65248227,-0.074468085,-0.546099291,0.170212766,-0.75177305,-0.031914894,-1,-0.081560284,-0.815602837,0.003546099,-0.684397163
0,0,0,-0.263888889,-0.135416667,-0.475694444,-0.361111111,-0.583333333,-0.586805556,-0.520833333,-0.798611111,-0.277777778,-0.666666667,-0.388888889,-0.940972222,-0.440972222,-0.746527778,-0.388888889,-0.597222222,-0.170138889,-0.694444444,-0.319444444,-0.979166667,-0.361111111,-0.708333333,-0.270833333,-0.552083333,-0.03125,-0.71875,-0.194444444,-1,-0.25,-0.722222222,-0.170138889,-0.538194444,0.138888889,-0.729166667,0,-0.989583333,-0.097222222,-0.840277778,-0.076388889,-0.673611111
0,0,0,-0.238562092,-0.120915033,-0.450980392,-0.330065359,-0.588235294,-0.539215686,-0.565359477,-0.754901961,-0.248366013,-0.630718954,-0.333333333,-0.924836601,-0.454248366,-0.816993464,-0.470588235,-0.676470588,-0.153594771,-0.663398693,-0.281045752,-0.983660131,-0.41503268,-0.794117647,-0.39869281,-0.604575163,-0.032679739,-0.679738562,-0.166666667,-1,-0.310457516,-0.81372549,-0.310457516,-0.620915033,0.124183007,-0.68627451,0.026143791,-0.954248366,-0.117647059,-0.869281046,-0.166666667,-0.712418301
0,0,0,-0.260188088,-0.12539185,-0.463949843,-0.332288401,-0.592476489,-0.536050157,-0.601880878,-0.742946708,-0.275862069,-0.630094044,-0.354231975,-0.909090909,-0.473354232,-0.830721003,-0.498432602,-0.692789969,-0.181818182,-0.670846395,-0.29153605,-0.987460815,-0.44200627,-0.858934169,-0.460815047,-0.68338558,-0.065830721,-0.689655172,-0.172413793,-1,-0.335423197,-0.868338558,-0.36677116,-0.686520376,0.081504702,-0.699059561,0.009404389,-0.962382445,-0.134796238,-0.931034483,-0.210031348,-0.808777429
0,0,0,-0.263803681,-0.141104294,-0.466257669,-0.349693252,-0.598159509,-0.54601227,-0.619631902,-0.751533742,-0.294478528,-0.63803681,-0.371165644,-0.911042945,-0.487730061,-0.840490798,-0.518404908,-0.708588957,-0.199386503,-0.67791411,-0.303680982,-0.990797546,-0.45398773,-0.874233129,-0.478527607,-0.702453988,-0.085889571,-0.699386503,-0.187116564,-1,-0.352760736,-0.880368098,-0.392638037,-0.705521472,0.061349693,-0.708588957,-0.009202454,-0.963190184,-0.153374233,-0.950920245,-0.233128834,-0.843558282
0,0,0,-0.264880952,-0.148809524,-0.464285714,-0.351190476,-0.598214286,-0.541666667,-0.619047619,-0.738095238,-0.306547619,-0.633928571,-0.386904762,-0.907738095,-0.50297619,-0.830357143,-0.526785714,-0.696428571,-0.223214286,-0.672619048,-0.324404762,-0.988095238,-0.470238095,-0.869047619,-0.488095238,-0.699404762,-0.116071429,-0.693452381,-0.211309524,-1,-0.375,-0.883928571,-0.407738095,-0.714285714,0.017857143,-0.702380952,-0.047619048,-0.961309524,-0.193452381,-0.9375,-0.261904762,-0.824404762
0,0,0,-0.264705882,-0.15,-0.464705882,-0.35,-0.602941176,-0.541176471,-0.623529412,-0.741176471,-0.311764706,-0.632352941,-0.397058824,-0.902941176,-0.511764706,-0.820588235,-0.532352941,-0.685294118,-0.229411765,-0.673529412,-0.335294118,-0.982352941,-0.479411765,-0.858823529,-0.494117647,-0.688235294,-0.126470588,-0.697058824,-0.223529412,-1,-0.385294118,-0.882352941,-0.411764706,-0.711764706,0.005882353,-0.705882353,-0.061764706,-0.964705882,-0.205882353,-0.938235294,-0.273529412,-0.820588235
0,0,0,-0.26686217,-0.15542522,-0.46627566,-0.351906158,-0.607038123,-0.542521994,-0.624633431,-0.747800587,-0.316715543,-0.636363636,-0.398826979,-0.903225806,-0.513196481,-0.824046921,-0.539589443,-0.68914956,-0.234604106,-0.677419355,-0.340175953,-0.985337243,-0.483870968,-0.865102639,-0.504398827,-0.695014663,-0.129032258,-0.697947214,-0.228739003,-1,-0.390029326,-0.882697947,-0.42228739,-0.709677419,0.002932551,-0.706744868,-0.06744868,-0.964809384,-0.214076246,-0.938416422,-0.284457478,-0.82111437
0,0,0,-0.265306122,-0.151603499,-0.466472303,-0.349854227,-0.606413994,-0.539358601,-0.623906706,-0.737609329,-0.32361516,-0.632653061,-0.405247813,-0.900874636,-0.521865889,-0.825072886,-0.548104956,-0.693877551,-0.241982507,-0.673469388,-0.344023324,-0.985422741,-0.489795918,-0.868804665,-0.510204082,-0.702623907,-0.137026239,-0.696793003,-0.233236152,-1,-0.393586006,-0.886297376,-0.425655977,-0.714285714,-0.005830904,-0.705539359,-0.075801749,-0.962099125,-0.221574344,-0.935860058,-0.29154519,-0.816326531
0,0,0,-0.262247839,-0.149855908,-0.463976945,-0.351585014,-0.60518732,-0.536023055,-0.628242075,-0.734870317,-0.325648415,-0.636887608,-0.412103746,-0.899135447,-0.527377522,-0.821325648,-0.553314121,-0.691642651,-0.244956772,-0.677233429,-0.351585014,-0.985590778,-0.495677233,-0.867435159,-0.5129683,-0.703170029,-0.144092219,-0.69740634,-0.239193084,-1,-0.39481268,-0.887608069,-0.423631124,-0.717579251,-0.014409222,-0.706051873,-0.083573487,-0.959654179,-0.227665706,-0.933717579,-0.296829971,-0.81556196
0,0,0,-0.262247839,-0.146974063,-0.461095101,-0.34870317,-0.60518732,-0.53314121,-0.625360231,-0.729106628,-0.325648415,-0.634005764,-0.412103746,-0.896253602,-0.527377522,-0.818443804,-0.547550432,-0.685878963,-0.247838617,-0.677233429,-0.34870317,-0.982708934,-0.492795389,-0.864553314,-0.507204611,-0.700288184,-0.144092219,-0.69740634,-0.239193084,-1,-0.39481268,-0.887608069,-0.423631124,-0.720461095,-0.017291066,-0.703170029,-0.086455331,-0.956772334,-0.227665706,-0.933717579,-0.296829971,-0.821325648
0,0,0,-0.265895954,-0.147398844,-0.465317919,-0.349710983,-0.606936416,-0.534682081,-0.624277457,-0.728323699,-0.326589595,-0.638728324,-0.416184971,-0.904624277,-0.531791908,-0.820809249,-0.546242775,-0.684971098,-0.248554913,-0.679190751,-0.352601156,-0.985549133,-0.494219653,-0.86416185,-0.505780347,-0.696531792,-0.144508671,-0.699421965,-0.242774566,-1,-0.398843931,-0.887283237,-0.424855491,-0.716763006,-0.01734104,-0.708092486,-0.086705202,-0.959537572,-0.231213873,-0.936416185,-0.300578035,-0.820809249
0,0,0,-0.264367816,-0.16091954,-0.456896552,-0.356321839,-0.597701149,-0.540229885,-0.620689655,-0.732758621,-0.310344828,-0.640804598,-0.399425287,-0.899425287,-0.520114943,-0.816091954,-0.543103448,-0.681034483,-0.235632184,-0.67816092,-0.344827586,-0.982758621,-0.49137931,-0.859195402,-0.511494253,-0.692528736,-0.137931034,-0.698275862,-0.235632184,-1,-0.399425287,-0.879310345,-0.431034483,-0.709770115,-0.014367816,-0.706896552,-0.091954023,-0.959770115,-0.238505747,-0.92816092,-0.304597701,-0.807471264
0,0,0,-0.278735632,-0.201149425,-0.436781609,-0.399425287,-0.563218391,-0.560344828,-0.635057471,-0.727011494,-0.235632184,-0.658045977,-0.356321839,-0.890804598,-0.494252874,-0.810344828,-0.540229885,-0.67816092,-0.166666667,-0.686781609,-0.327586207,-0.971264368,-0.50862069,-0.847701149,-0.554597701,-0.681034483,-0.086206897,-0.695402299,-0.238505747,-1,-0.439655172,-0.870689655,-0.497126437,-0.695402299,-0.002873563,-0.686781609,-0.132183908,-0.951149425,-0.301724138,-0.905172414,-0.379310345,-0.772988506
0,0,0,-0.3,-0.234285714,-0.451428571,-0.434285714,-0.574285714,-0.585714286,-0.657142857,-0.74,-0.122857143,-0.717142857,-0.334285714,-0.911428571,-0.494285714,-0.82,-0.548571429,-0.691428571,-0.04,-0.74,-0.32,-0.977142857,-0.517142857,-0.837142857,-0.56,-0.671428571,0,-0.728571429,-0.271428571,-1,-0.485714286,-0.845714286,-0.537142857,-0.662857143,-0.017142857,-0.682857143,-0.222857143,-0.94,-0.391428571,-0.871428571,-0.454285714,-0.728571429
0,0,0,-0.281976744,-0.235465116,-0.421511628,-0.444767442,-0.555232558,-0.601744186,-0.639534884,-0.75,-0.00872093,-0.776162791,-0.319767442,-0.950581395,-0.485465116,-0.831395349,-0.531976744,-0.671511628,0.040697674,-0.784883721,-0.343023256,-0.973837209,-0.511627907,-0.819767442,-0.531976744,-0.651162791,0.037790698,-0.755813953,-0.325581395,-1,-0.511627907,-0.845930233,-0.540697674,-0.662790698,-0.040697674,-0.700581395,-0.281976744,-0.941860465,-0.427325581,-0.875,-0.473837209,-0.73255814
0,0,0,-0.293768546,-0.225519288,-0.421364985,-0.442136499,-0.566765579,-0.599406528,-0.667655786,-0.744807122,0.020771513,-0.807121662,-0.317507418,-0.979228487,-0.486646884,-0.848664688,-0.537091988,-0.691394659,0.059347181,-0.807121662,-0.335311573,-1,-0.516320475,-0.830860534,-0.545994065,-0.667655786,0.03264095,-0.768545994,-0.332344214,-1,-0.519287834,-0.833827893,-0.545994065,-0.65578635,-0.074183976,-0.709198813,-0.335311573,-0.940652819,-0.46884273,-0.860534125,-0.49851632,-0.71810089
0,0,0,-0.300911854,-0.215805471,-0.428571429,-0.428571429,-0.571428571,-0.583586626,-0.656534954,-0.732522796,0.045592705,-0.805471125,-0.306990881,-0.990881459,-0.474164134,-0.832826748,-0.507598784,-0.668693009,0.072948328,-0.799392097,-0.337386018,-1,-0.510638298,-0.808510638,-0.516717325,-0.638297872,0.030395137,-0.750759878,-0.334346505,-1,-0.513677812,-0.823708207,-0.525835866,-0.635258359,-0.09118541,-0.683890578,-0.364741641,-0.920972644,-0.489361702,-0.829787234,-0.504559271,-0.674772036
0,0,0,-0.302752294,-0.217125382,-0.425076453,-0.431192661,-0.559633028,-0.590214067,-0.645259939,-0.733944954,0.04587156,-0.801223242,-0.308868502,-0.990825688,-0.474006116,-0.834862385,-0.501529052,-0.669724771,0.073394495,-0.795107034,-0.336391437,-0.996941896,-0.501529052,-0.810397554,-0.501529052,-0.642201835,0.024464832,-0.749235474,-0.339449541,-1,-0.513761468,-0.822629969,-0.516819572,-0.639143731,-0.097859327,-0.678899083,-0.373088685,-0.920489297,-0.501529052,-0.828746177,-0.510703364,-0.672782875
0,0,0,-0.296969697,-0.218181818,-0.421212121,-0.436363636,-0.551515152,-0.593939394,-0.636363636,-0.733333333,0.048484848,-0.796969697,-0.306060606,-0.987878788,-0.460606061,-0.833333333,-0.478787879,-0.666666667,0.06969697,-0.790909091,-0.336363636,-0.996969697,-0.490909091,-0.809090909,-0.481818182,-0.642424242,0.018181818,-0.742424242,-0.345454545,-1,-0.509090909,-0.821212121,-0.506060606,-0.642424242,-0.106060606,-0.672727273,-0.375757576,-0.921212121,-0.506060606,-0.824242424,-0.515151515,-0.66969697
0,0,0,-0.28189911,-0.225519288,-0.403560831,-0.43620178,-0.53115727,-0.599406528,-0.614243323,-0.729970326,0.059347181,-0.777448071,-0.296735905,-0.985163205,-0.451038576,-0.830860534,-0.462908012,-0.673590504,0.077151335,-0.774480712,-0.323442136,-1,-0.483679525,-0.81305638,-0.471810089,-0.649851632,0.023738872,-0.729970326,-0.335311573,-0.994065282,-0.507418398,-0.81305638,-0.50148368,-0.637982196,-0.100890208,-0.661721068,-0.370919881,-0.902077151,-0.49851632,-0.801186944,-0.50148368,-0.649851632
0,0,0,-0.252873563,-0.25,-0.347701149,-0.471264368,-0.462643678,-0.626436782,-0.551724138,-0.724137931,0.08045977,-0.772988506,-0.278735632,-1,-0.436781609,-0.847701149,-0.454022989,-0.692528736,0.07183908,-0.767241379,-0.333333333,-0.997126437,-0.482758621,-0.818965517,-0.465517241,-0.658045977,-0.005747126,-0.721264368,-0.373563218,-0.982758621,-0.525862069,-0.801724138,-0.517241379,-0.635057471,-0.143678161,-0.649425287,-0.413793103,-0.890804598,-0.528735632,-0.790229885,-0.531609195,-0.655172414
0,0,0,0.002777778,-0.286111111,-0.052777778,-0.527777778,-0.194444444,-0.680555556,-0.352777778,-0.733333333,0.094444444,-0.758333333,-0.244444444,-0.988888889,-0.405555556,-0.869444444,-0.436111111,-0.744444444,0.036111111,-0.736111111,-0.325,-1,-0.466666667,-0.85,-0.461111111,-0.705555556,-0.066666667,-0.669444444,-0.394444444,-0.944444444,-0.527777778,-0.794444444,-0.522222222,-0.655555556,-0.208333333,-0.580555556,-0.438888889,-0.844444444,-0.527777778,-0.758333333,-0.522222222,-0.636111111
0,0,0,0.108033241,-0.307479224,0.083102493,-0.581717452,-0.066481994,-0.767313019,-0.227146814,-0.825484765,0.16066482,-0.756232687,-0.135734072,-0.980609418,-0.271468144,-0.905817175,-0.290858726,-0.833795014,0.038781163,-0.725761773,-0.260387812,-1,-0.368421053,-0.903047091,-0.346260388,-0.800554017,-0.102493075,-0.653739612,-0.368421053,-0.936288089,-0.462603878,-0.833795014,-0.432132964,-0.739612188,-0.252077562,-0.55401662,-0.443213296,-0.814404432,-0.501385042,-0.764542936,-0.479224377,-0.689750693
0,0,0,0.116847826,-0.309782609,0.097826087,-0.576086957,-0.035326087,-0.755434783,-0.182065217,-0.826086957,0.16576087,-0.752717391,-0.111413043,-0.991847826,-0.236413043,-0.929347826,-0.255434783,-0.855978261,0.027173913,-0.714673913,-0.25,-1,-0.358695652,-0.926630435,-0.350543478,-0.83423913,-0.127717391,-0.641304348,-0.375,-0.932065217,-0.464673913,-0.858695652,-0.448369565,-0.77173913,-0.285326087,-0.532608696,-0.464673913,-0.804347826,-0.513586957,-0.793478261,-0.5,-0.747282609
0,0,0,0.129287599,-0.303430079,0.105540897,-0.583113456,-0.029023747,-0.783641161,-0.17414248,-0.860158311,0.168865435,-0.746701847,-0.071240106,-1,-0.166226913,-0.92348285,-0.158311346,-0.854881266,0,-0.701846966,-0.234828496,-0.992084433,-0.319261214,-0.934036939,-0.306068602,-0.860158311,-0.176781003,-0.627968338,-0.374670185,-0.910290237,-0.435356201,-0.865435356,-0.411609499,-0.799472296,-0.337730871,-0.530343008,-0.472295515,-0.791556728,-0.501319261,-0.794195251,-0.480211082,-0.759894459
0,0,0,0.139175258,-0.293814433,0.110824742,-0.585051546,-0.036082474,-0.775773196,-0.193298969,-0.835051546,0.167525773,-0.734536082,-0.06443299,-1,-0.131443299,-0.894329897,-0.100515464,-0.806701031,-0.018041237,-0.690721649,-0.234536082,-0.981958763,-0.280927835,-0.878865979,-0.234536082,-0.783505155,-0.203608247,-0.618556701,-0.378865979,-0.904639175,-0.396907216,-0.81443299,-0.350515464,-0.724226804,-0.365979381,-0.530927835,-0.474226804,-0.796391753,-0.471649485,-0.739690722,-0.430412371,-0.654639175
